player_id,position,overall
230316,GK,67
234668,CB,66
47020,GK,67
216237,CDM,60
216237,CM,66
234413,LM,66
208302,CDM,66
208302,CM,66
232622,ST,66
203439,LM,66
203439,RM,66
232879,CM,64
232879,CDM,66
183471,RW,67
183471,LW,67
183471,CAM,66
187313,LM,63
187313,LW,64
187313,RW,64
187313,ST,66
213170,CDM,66
213170,CM,66
232882,CM,62
232882,CB,65
232882,CDM,66
168882,CB,67
168882,CM,65
168882,CDM,66
193458,LB,66
193458,RB,66
204468,LM,66
204468,RM,66
220084,RW,67
220084,CAM,66
114356,GK,67
232373,CB,66
49589,CB,66
191157,LB,66
191157,RB,66
191157,CB,66
192437,CM,64
192437,CAM,66
198070,CM,66
198070,CAM,66
207542,RB,66
207542,LB,66
214198,CM,65
214198,CAM,64
214198,CDM,66
201911,ST,66
214199,CDM,66
232887,RM,66
232887,LM,66
220600,LB,66
233145,CM,60
233145,LM,66
233145,RM,66
183993,CM,67
183993,CAM,66
222394,ST,66
230074,CB,66
230074,RB,66
221627,RM,67
221627,CAM,66
208316,LM,66
208316,CM,66
219836,GK,67
220348,RM,63
220348,RB,66
240316,CDM,66
240316,CM,66
203454,CM,67
203454,CDM,66
203966,CB,68
203966,LB,66
207806,LB,65
207806,LM,66
207806,LWB,66
215230,CB,66
179646,CB,65
179646,LB,66
203455,CM,64
203455,LM,66
230079,RM,67
230079,ST,66
169919,LM,66
169919,RM,66
210112,CAM,66
201921,RW,65
201921,ST,66
212417,RWB,62
212417,CB,66
119233,RB,66
208834,CB,66
235202,RM,66
207811,CM,66
213699,ST,66
214211,ST,65
214211,RM,66
214211,LM,66
192963,ST,66
192963,RM,66
192963,LM,66
232132,CDM,67
232132,CB,66
187076,ST,66
213189,CM,61
213189,ST,66
225733,ST,67
225733,LW,67
233157,GK,67
187589,CDM,64
187589,LM,68
187589,RM,68
187589,CM,66
215238,CDM,64
215238,RM,66
215238,CM,66
231110,CDM,66
148423,CM,64
148423,CAM,66
237767,RM,66
241095,CAM,66
241095,RW,67
237768,CAM,67
237768,LM,66
191432,LB,66
209609,LM,66
209609,RB,62
209609,RM,66
213449,RM,66
213449,RB,66
192201,GK,67
235466,CM,65
235466,CF,65
235466,CAM,66
192970,LM,66
199883,ST,66
204235,GK,67
210635,LB,64
210635,CB,66
231627,ST,66
235467,LW,67
235467,RW,67
177099,CDM,64
177099,CB,66
198348,RW,67
198348,LM,66
198348,LW,67
215756,LM,65
215756,LB,66
230860,CM,63
230860,CDM,66
208589,CM,66
208589,CAM,66
215245,RM,67
215245,CAM,67
215245,CDM,64
215245,CM,66
232909,RWB,65
232909,LB,66
232909,RB,66
190669,GK,67
220878,CB,66
223438,GK,67
180174,LB,66
180174,RB,66
212431,CB,66
212687,LW,67
212687,RW,67
221647,LB,66
221647,LM,66
179663,LWB,68
179663,CM,65
179663,CAM,64
179663,LM,66
211920,ST,66
232144,CB,66
189392,CF,67
189392,CM,66
153297,GK,67
176849,CB,70
176849,LB,66
184273,LM,66
184273,LB,66
198354,ST,67
198354,LW,67
198354,CAM,66
198354,RW,67
214482,LB,66
215251,GK,67
231891,LW,64
231891,LM,66
177107,CDM,62
177107,CB,66
201172,ST,66
201172,RM,66
219604,LM,66
219604,RM,66
202453,CAM,67
202453,ST,65
202453,LW,68
202453,CF,67
226773,RW,61
226773,CM,66
230869,GK,67
189141,CAM,67
189141,LM,65
189141,RM,65
189141,ST,66
206038,ST,66
216790,RM,66
216790,CM,66
232406,CM,58
232406,CDM,66
212439,CB,66
221911,CB,66
192471,CDM,66
192471,CM,66
206040,LB,66
180440,CB,66
229849,RB,64
229849,CM,66
220122,RB,66
200667,RM,65
200667,CM,66
179931,CB,66
184283,LM,61
184283,RM,61
184283,RB,66
213724,LM,63
213724,CM,63
213724,CAM,66
158172,CDM,66
158172,CB,65
158172,LB,66
228828,CDM,61
228828,RB,60
228828,CB,66
238557,CB,66
189661,CAM,66
189661,LM,66
189661,RM,66
189661,ST,66
193245,LM,64
193245,RM,64
193245,ST,66
211422,ST,66
156894,CM,66
235486,LB,66
171743,GK,67
184031,LW,67
184031,RW,67
209888,LW,67
231392,CB,66
111328,GK,67
202977,CM,66
139489,CDM,66
139489,CM,66
208097,RB,66
208097,LB,66
225505,RB,62
225505,CB,66
238561,CM,66
239329,ST,66
142818,RB,66
143586,CB,66
223458,LW,66
223458,LM,66
172258,CM,57
172258,CDM,66
137699,CB,66
188387,LB,66
188387,RB,66
221924,CAM,68
221924,CM,66
172516,ST,65
172516,CM,67
172516,RM,66
184292,CB,66
213221,CM,62
213221,CB,66
213221,RB,67
213221,CDM,66
215013,RB,65
215013,LB,65
215013,CB,66
184549,LM,66
184549,RM,66
201446,LM,66
201446,CM,65
201446,CAM,66
140262,RM,65
140262,CM,66
206310,CDM,66
206310,CM,66
228838,CM,65
228838,CDM,66
232166,ST,64
232166,RW,65
232166,RM,66
111590,LM,66
111590,RM,66
202727,RW,62
202727,ST,66
229864,ST,66
183272,CF,65
183272,CAM,66
194792,CM,66
200681,CB,66
211433,LB,66
212457,CM,62
212457,CAM,66
162025,CM,64
162025,RB,66
203242,CAM,66
212458,RW,63
212458,ST,66
215275,RW,68
215275,ST,66
203756,ST,66
170988,ST,69
170988,RM,66
184300,ST,66
211437,CDM,65
211437,CM,66
214509,CM,59
214509,CB,66
214509,CDM,66
225261,LM,64
225261,CAM,64
225261,CDM,66
226029,RM,66
165870,CB,66
53998,LWB,66
53998,LB,66
216303,CM,64
216303,CB,67
216303,CDM,66
188399,LB,66
157168,LB,66
234992,CB,66
225009,CM,62
225009,CDM,66
226545,LM,65
226545,LB,66
233457,RB,67
233457,LB,67
233457,RM,66
234482,CDM,66
177138,CAM,68
177138,RM,66
143603,RB,61
143603,LB,61
143603,CB,66
220659,CDM,65
220659,CM,66
220659,RM,66
228595,CAM,62
228595,CDM,66
232691,CB,66
184819,CB,66
205045,CB,66
216053,CF,63
216053,ST,66
217845,RM,68
217845,CAM,68
217845,CM,66
204534,GK,67
211702,CB,66
156662,CM,65
156662,CDM,66
180726,CM,66
199159,CDM,66
173815,CB,66
173815,CM,62
173815,CDM,66
232440,CAM,66
222969,RB,66
222969,LB,66
225785,LM,66
195065,CM,68
195065,CAM,66
200954,ST,66
224506,LM,66
232698,LM,66
232698,CM,66
235258,CB,66
221179,RM,65
221179,LM,65
221179,LWB,66
221179,RWB,66
225531,CB,66
228348,LB,66
228348,RB,66
229628,CB,68
229628,CM,59
229628,CDM,66
230396,CB,66
171772,CB,66
143101,CM,66
208637,CM,66
208637,CDM,66
210173,ST,66
210941,GK,67
228861,ST,66
208638,RWB,65
208638,RB,66
197376,RM,66
197376,CM,63
197376,CAM,65
222464,GK,66
239872,CB,65
208898,CDM,65
222466,LB,63
222466,CB,65
159490,CB,65
232195,RM,65
232195,CDM,65
215302,CDM,65
215302,CM,65
225798,CAM,60
225798,RM,64
225798,RB,65
203015,CB,65
210184,GK,66
211464,LW,66
211464,RW,66
211720,LM,65
211720,RM,65
211720,CAM,65
214536,CAM,65
214536,ST,66
214536,LM,65
224008,ST,61
224008,RW,66
224008,LW,66
229640,LWB,65
177672,GK,66
187144,GK,66
203529,CB,65
209417,CDM,66
209417,CM,65
172041,RW,66
172041,LW,66
118794,GK,66
207627,CB,65
211723,CB,65
172555,LW,64
172555,ST,65
204044,LM,65
204044,RM,65
204044,CF,66
162828,ST,65
233996,LB,65
173836,CM,57
173836,ST,63
173836,LM,65
173836,RM,65
224013,LW,66
224013,RM,65
224013,LM,65
179725,RB,63
179725,CB,65
232718,CDM,65
236302,ST,67
236302,RM,65
227600,RW,61
227600,RB,65
163856,RW,63
163856,ST,65
181521,CAM,66
181521,LM,66
181521,RM,66
181521,CM,65
210450,CM,59
210450,CDM,65
215314,CB,65
222738,CM,61
222738,CAM,65
202771,CM,63
202771,LM,65
228627,LB,65
191251,CDM,67
191251,CM,65
231701,LM,65
231701,RM,65
205846,RB,65
205846,LB,65
214038,RB,55
214038,CB,65
241175,CDM,63
241175,CM,65
229912,RB,65
239128,LB,65
239128,RB,65
209177,CAM,64
209177,LB,57
209177,RM,65
209177,LM,65
210713,CDM,63
210713,RB,65
233241,CM,65
189721,ST,65
189721,RM,65
189721,LM,65
190489,ST,64
190489,LM,65
190489,RM,65
229658,LM,65
229658,RW,66
230682,ST,65
176154,LB,65
176154,RB,65
169243,LM,64
169243,LB,65
241179,GK,66
190235,RB,65
197148,LM,65
197148,CAM,65
197148,RM,65
225564,CM,60
225564,CDM,65
235036,CB,65
192540,LM,65
192540,CM,61
192540,RM,65
192540,CAM,65
205086,CM,64
205086,CAM,65
214046,CM,64
214046,CDM,65
155422,GK,66
209695,CAM,66
209695,CDM,59
209695,CM,65
212511,RB,65
227871,ST,65
230432,RM,66
230432,CM,65
230432,CDM,65
184352,CM,65
184352,CDM,65
193312,GK,66
208417,CAM,64
208417,ST,63
208417,RW,66
210209,ST,65
211745,CDM,65
198690,CAM,65
161314,CDM,65
161314,CM,62
161314,CB,65
181794,ST,65
182818,LB,65
221731,CB,65
50723,GK,66
236836,LW,66
156453,ST,65
156453,RM,65
156453,LM,65
173349,RM,65
226086,LM,65
226086,RM,65
182822,CB,65
138279,LWB,57
138279,LM,65
219688,CB,65
221480,CDM,55
221480,CM,63
221480,LM,65
234536,CM,66
234536,CAM,66
234536,ST,65
205353,RM,65
205353,LM,65
215593,CAM,65
209194,RB,57
209194,CB,65
234282,CB,66
234282,CDM,65
178218,RB,65
188202,GK,66
211499,LB,65
230187,RB,65
230187,LB,65
234283,RM,65
192043,CB,65
219180,CB,65
233260,ST,65
203309,LM,65
203309,RW,66
203309,RM,65
238637,CAM,63
238637,RM,65
183597,GK,66
197422,CB,65
208174,CDM,66
208174,CM,65
209454,LB,65
188206,CM,62
188206,CDM,65
208432,CB,65
208944,CB,65
209456,ST,65
230192,RB,65
208945,RB,65
169521,GK,66
239921,RW,64
239921,CAM,65
226866,LM,65
226866,RM,65
231474,GK,66
216627,ST,65
238643,RM,65
226356,LW,65
226356,LM,65
188724,CDM,67
188724,RM,62
188724,CB,65
189492,CDM,65
189492,CM,65
139829,LB,65
206133,CM,62
206133,CDM,65
227894,RM,60
227894,CM,63
227894,RB,65
195126,ST,65
199735,CM,61
199735,CDM,65
202295,CAM,62
202295,ST,65
213815,ST,65
222775,RM,62
222775,RB,65
239159,ST,65
136504,CB,65
208440,CB,65
230200,CB,64
230200,RB,65
214329,LM,64
214329,CAM,65
222521,CB,65
225849,LM,65
231225,RB,63
231225,RM,65
238649,CAM,64
238649,CB,62
238649,CDM,65
187193,CB,65
196153,LB,65
203834,LM,65
203834,ST,65
209210,CB,65
224826,CAM,64
224826,LM,65
224826,RM,65
176442,LB,63
176442,CM,65
193594,CB,65
202043,ST,65
210747,CB,64
210747,LB,65
229947,RM,65
229947,LM,65
186939,ST,68
186939,LM,65
221756,LW,66
221756,RW,66
192572,RB,65
221757,GK,66
186941,GK,66
212030,CM,60
212030,RB,66
212030,CDM,65
235582,GK,66
208703,RB,65
208703,LB,65
226879,ST,65
232255,LM,67
232255,ST,65
196159,LB,65
224832,CB,65
230976,CM,62
230976,CDM,65
187456,CM,64
187456,RM,62
187456,CDM,65
198977,RM,65
205377,GK,66
199746,RB,65
214339,RB,65
214339,CB,65
225859,CB,66
225859,LB,65
229699,RW,64
229699,CAM,65
233795,RM,66
233795,ST,65
231236,CM,65
207429,RM,62
207429,ST,65
219717,CAM,65
221253,GK,66
229701,LB,56
229701,ST,62
229701,LM,65
235590,GK,66
200519,CB,65
212039,RM,63
212039,RB,65
227143,CAM,65
227143,LM,65
227143,RB,48
227143,RM,65
236615,CM,65
173895,GK,66
226632,RB,65
215113,CAM,63
215113,CM,65
227145,CDM,65
174665,CDM,58
174665,CB,65
146762,CDM,65
219978,CB,65
223306,CB,65
224330,ST,65
188490,CM,65
223307,CDM,65
223819,RM,68
223819,LM,68
223819,CM,65
228171,LM,65
209740,LB,62
209740,CB,65
209740,CDM,65
212300,LB,60
212300,CB,65
230220,RB,59
230220,CB,65
231244,GK,66
231500,LWB,66
231500,CB,63
231500,LB,65
209485,CAM,64
209485,CM,65
214093,CDM,65
232269,ST,67
232269,LW,66
208974,RM,65
208974,LM,65
227150,CM,67
227150,CDM,65
231502,ST,64
231502,CAM,64
231502,CF,66
211791,RB,65
213327,CB,65
219471,CB,65
227919,CB,65
176207,RM,65
207440,RM,65
213328,LB,65
235856,GK,66
205393,CB,65
211793,CB,65
224337,LM,65
224337,LB,65
189265,CDM,65
204882,RM,65
214354,RM,65
226130,CB,66
226130,LB,65
228690,ST,65
228690,RM,65
228690,LM,65
238674,GK,66
183122,CB,66
183122,RB,65
234579,ST,65
193875,CB,62
193875,RB,65
203092,ST,66
203092,LM,65
203092,RM,65
210004,CM,65
210004,RB,65
234580,LM,65
214613,RB,63
214613,ST,65
231509,GK,66
234837,ST,59
234837,RM,65
226646,LB,65
232790,GK,66
200535,CAM,66
200535,CDM,63
200535,CM,65
201815,LB,63
201815,CB,65
208983,CDM,64
208983,RB,65
177495,RM,65
177495,LM,65
201304,LW,66
201304,LM,65
225368,ST,65
187225,RB,65
213338,RM,65
213338,LM,65
238938,ST,65
116314,GK,66
198235,LM,65
198235,RM,65
159579,CM,66
159579,CDM,65
227675,LB,55
227675,LM,65
204380,GK,66
227932,CM,61
227932,CB,65
227932,CDM,65
209757,GK,66
234333,ST,65
170589,LB,62
170589,LM,65
238685,RB,65
223070,LB,65
122718,GK,66
210783,RB,63
210783,CB,65
53855,RW,67
53855,ST,65
191327,LM,65
191327,RM,65
191327,RB,65
208480,RWB,62
208480,CM,65
235360,ST,65
170592,LB,65
191841,ST,65
210786,RM,65
210786,LM,65
212066,LB,65
221794,CAM,65
232546,CM,60
232546,LM,65
232546,RM,65
199267,CB,65
215139,CB,65
105827,ST,65
239715,CDM,65
204388,ST,65
204388,LM,65
204388,RM,65
210020,RM,65
214372,CB,65
224356,RM,64
224356,CAM,65
230500,CF,68
230500,ST,65
231524,RM,65
231524,LM,65
231524,CM,65
171620,CAM,65
171620,CM,65
208229,LB,65
208229,RB,65
226405,CM,62
226405,CDM,65
231525,CDM,65
238693,LM,65
200806,CM,60
200806,CDM,65
221286,LM,65
221286,RM,65
227174,CAM,65
227174,RM,67
227174,CM,65
227686,ST,65
238951,CM,63
238951,RM,65
224104,RB,65
212841,ST,65
233065,GK,66
210026,CB,66
210026,LB,65
222571,LM,62
222571,CAM,65
224875,CM,61
224875,CDM,65
228971,CDM,65
232811,RW,66
232811,CM,65
238699,GK,66
197996,RWB,65
233068,CB,65
230509,ST,65
241005,ST,65
214382,RM,66
214382,CM,66
214382,CDM,65
161646,GK,66
236142,CDM,65
172398,CM,60
172398,CDM,65
212335,RM,65
212335,CAM,64
212335,LM,65
214383,RB,65
223855,CDM,65
230511,LW,66
230511,ST,65
164465,RM,59
164465,RB,65
192369,CM,64
192369,CDM,65
202866,RM,63
202866,CF,64
202866,CAM,65
211314,RM,65
215410,RB,62
215410,CB,65
238450,CB,65
192114,LB,60
192114,CB,65
228979,RM,65
199284,CDM,63
199284,CM,65
212340,CM,65
225908,CDM,62
225908,CB,65
230261,CAM,62
230261,CM,64
230261,CDM,65
152950,CB,66
152950,RB,65
221558,LM,66
221558,CAM,65
211831,LM,65
213367,RB,66
213367,CDM,65
171895,GK,66
222840,LM,60
222840,LB,65
230264,LM,64
230264,CAM,65
239992,CM,62
239992,CDM,65
234873,CAM,65
200058,LM,65
200058,RM,65
212346,CAM,67
212346,CM,65
167546,GK,66
238971,LW,65
238971,LB,51
238971,LM,65
205692,CB,65
210044,CB,65
214140,ST,65
234108,CAM,65
236924,CB,65
239484,ST,65
198269,ST,65
198269,RM,65
228221,GK,66
203902,LM,65
203902,RM,65
215422,LB,65
220030,RB,65
220030,LB,65
156542,CAM,66
156542,LM,65
156542,RM,65
222590,LW,65
222590,ST,65
238975,CAM,63
238975,CM,65
186751,ST,62
186751,CM,61
186751,RW,66
200577,RB,65
216449,CB,67
216449,CDM,65
221569,ST,65
187265,CAM,64
187265,RM,65
224386,RW,66
209027,GK,66
237187,CB,65
224388,CB,65
230532,LM,65
230532,RM,65
193412,CDM,63
193412,CM,65
204165,LW,61
204165,RW,61
204165,RWB,65
211845,ST,66
211845,LM,65
216709,CB,65
192645,ST,65
198534,CDM,66
198534,CM,65
236166,CM,65
236166,CAM,65
205447,RB,65
205447,RM,65
214407,CB,65
214663,RM,65
219527,LB,65
134792,LM,65
134792,RM,65
134792,CAM,65
200840,CB,65
142728,CM,65
211848,RB,66
211848,RM,65
215176,CM,62
215176,CAM,65
152456,GK,66
221576,LB,65
221576,RB,65
162952,GK,66
236168,CAM,65
238984,RM,65
238984,RW,66
238984,LW,66
238984,LM,65
239752,CB,65
198538,CAM,60
198538,CB,65
207754,ST,65
223370,LM,65
223370,RM,65
194954,LWB,64
194954,RWB,64
194954,LB,65
194954,RB,65
202123,CDM,62
202123,CAM,65
229515,LWB,64
229515,CB,61
229515,LB,65
178315,CAM,62
178315,ST,65
187275,GK,66
213644,CM,60
213644,CDM,65
214668,LM,65
224396,CB,65
198285,GK,66
205197,RM,65
214669,ST,65
188813,RB,65
215182,LB,62
215182,LM,65
238222,RB,65
225423,LB,65
225423,RB,65
235407,CAM,66
235407,CM,65
228240,CM,63
228240,CDM,65
239249,CM,59
239249,CDM,65
186513,CB,62
186513,LB,65
190611,ST,65
192915,ST,65
165012,LB,63
165012,CB,65
232853,CAM,66
232853,RM,65
182677,RB,65
182677,LB,65
187797,CB,65
207510,ST,66
207510,CF,66
230038,GK,66
238486,LM,65
238486,RM,65
200087,ST,65
203415,CM,65
211095,ST,65
235159,RM,64
235159,CM,65
235927,LM,62
235927,ST,65
169112,CAM,65
169112,RM,65
169112,LM,65
206489,LB,65
215193,RM,66
215193,RB,66
215193,CM,66
215193,CDM,65
204442,LB,66
204442,LM,65
204442,CDM,65
233114,LB,65
233114,RB,65
184474,CB,68
184474,CDM,65
225435,CB,65
229019,ST,61
229019,LM,65
215708,CDM,65
215708,CB,65
228508,RB,62
228508,CB,65
230044,CDM,64
230044,CAM,64
230044,CM,65
232860,RM,65
232860,CAM,64
232860,LM,65
202909,CB,65
219293,CB,65
229277,CB,66
229277,LB,65
226206,CM,60
226206,CDM,65
231070,LM,59
231070,LB,65
232350,GK,66
178590,RB,65
203423,GK,66
209567,RM,65
209567,CAM,64
209567,ST,65
209567,LM,65
210591,LB,65
210591,RB,65
234399,ST,65
179871,CM,65
179871,CDM,65
198816,CDM,65
204193,CDM,65
204193,CM,65
231841,GK,66
240289,CB,65
189345,CDM,65
213922,CB,70
213922,CDM,65
19874,CM,63
19874,CDM,65
235938,CB,65
229539,LM,65
202404,CDM,69
202404,CM,65
232356,CB,65
232612,RB,65
193956,LM,65
202661,LM,65
202661,RM,65
221605,ST,65
221350,RM,62
221350,ST,65
229286,RM,65
236198,ST,65
182694,LB,65
237223,CAM,65
237223,CDM,64
237223,RM,65
231848,ST,61
231848,CAM,65
235944,CAM,65
209833,LM,64
209833,CM,63
209833,CAM,65
204458,RB,64
204458,CB,65
232874,LB,65
223147,CF,67
223147,ST,65
191915,CB,65
193195,CAM,67
193195,ST,65
214445,ST,65
237997,LM,65
237997,RM,65
191662,CM,65
191662,CDM,65
198063,CF,64
198063,ST,65
209071,CB,65
222895,CB,65
241071,CAM,67
241071,CM,65
192431,CM,65
192431,CDM,65
231856,RB,65
231856,LB,65
234418,LM,65
234418,LB,65
191154,ST,52
191154,LM,65
216755,LB,65
224435,CM,65
224435,CDM,65
224435,RB,65
224435,RM,65
234163,CAM,65
234163,LM,65
209844,LW,66
209844,RM,65
209844,LM,65
233140,CM,65
238004,LW,65
238004,CM,61
238004,CAM,65
220085,CF,65
220085,ST,65
234933,CB,65
191669,CDM,65
191669,CM,65
208566,CAM,59
208566,CM,60
208566,CDM,65
215990,CB,65
234678,RB,65
237750,ST,65
240054,LM,64
240054,CAM,65
204727,LM,62
204727,CAM,61
204727,ST,65
232375,RM,65
192695,RB,63
192695,CB,65
214200,RB,65
238008,CB,65
179896,ST,65
198073,CB,65
215993,CM,65
215993,CDM,65
219833,RB,59
219833,CB,65
222393,RB,65
233401,LW,66
184249,CAM,65
184249,CDM,60
184249,LM,65
184249,CM,65
137658,CAM,65
137658,RW,65
137658,CF,66
215994,RM,63
215994,RWB,65
183994,ST,65
184763,GK,66
204220,RB,61
204220,CM,65
206524,RB,62
206524,CB,65
207804,LB,64
207804,LWB,65
215228,CB,65
224956,CM,61
224956,CAM,65
232380,CF,66
186300,LB,64
186300,LM,65
177341,GK,66
191165,ST,65
210366,GK,66
142271,CDM,65
142271,CM,65
231103,CDM,67
231103,CM,65
234943,CM,62
234943,CAM,65
179903,CDM,61
179903,CM,65
183743,GK,66
191679,LB,60
191679,CB,65
203456,CB,65
203456,CM,63
203456,CDM,65
231360,CM,62
231360,CDM,65
212161,CB,65
212161,LB,65
235714,LM,65
51394,CAM,67
51394,CM,65
202179,RM,65
211395,CDM,61
211395,ST,64
211395,CAM,65
232643,LB,65
237763,CM,65
212420,CB,65
166853,LB,59
166853,CB,65
239814,CB,65
215239,LM,69
215239,CM,65
229831,LB,65
186823,LB,65
186823,RB,65
198600,CB,68
198600,CM,62
198600,CDM,65
202952,RM,63
202952,LB,65
190152,CB,65
228809,CAM,65
235977,CB,67
235977,RB,65
239049,CM,61
239049,CDM,65
184009,ST,64
184009,RM,65
190665,ST,65
232907,CDM,65
201932,CB,65
214988,RM,67
214988,CM,65
216012,CB,65
231628,RM,60
231628,CF,62
231628,ST,65
232908,CAM,62
232908,CDM,65
232908,RB,63
232908,CM,65
216269,LM,61
216269,LB,65
226509,ST,64
226509,LM,65
204238,RM,66
204238,LM,66
204238,CAM,65
215758,CB,65
215758,RWB,65
215758,RB,65
166862,CB,65
207824,ST,65
229072,ST,65
238801,CB,68
238801,CDM,65
240081,CB,65
234706,LB,65
238802,ST,61
238802,RM,65
180690,RM,66
180690,CM,67
180690,CDM,65
139475,RB,64
139475,CB,66
139475,CDM,65
221907,RW,70
221907,ST,65
227539,CB,65
237780,CB,65
237780,CM,67
237780,CDM,66
237780,CAM,65
182228,CB,64
182228,LB,65
212949,LB,65
212949,CDM,66
212949,RB,65
219861,CB,64
219861,LB,65
223445,RB,65
224213,RB,65
210134,CB,65
236246,CM,63
236246,CAM,65
197079,RB,62
197079,LB,62
197079,CB,65
202199,GK,66
216535,LM,63
216535,LB,65
216791,RB,63
216791,CB,65
51159,CM,61
51159,CAM,64
51159,RM,65
51159,LM,65
198104,CM,60
198104,CDM,65
215256,RB,65
216280,GK,66
221144,LM,65
203225,CM,65
203225,CDM,65
214489,CDM,65
162265,GK,66
235225,LB,65
197851,GK,66
20699,CAM,67
20699,LM,65
20699,CM,65
234972,ST,65
205533,RB,66
205533,CB,65
210653,CB,65
220637,LB,65
237533,CB,65
200158,RB,65
200158,CB,65
202974,RM,64
202974,LB,65
202974,RB,65
208862,CDM,63
208862,CB,65
217054,CB,65
138719,ST,65
205535,CM,63
205535,RM,65
220127,ST,65
234463,LW,66
202208,CM,63
202208,CAM,65
207584,ST,65
184288,CB,65
143073,RB,55
143073,CB,65
214497,CM,63
214497,CAM,65
221665,LWB,65
229601,RB,65
236001,LW,65
236001,RW,65
236001,CF,66
236001,ST,65
192481,LM,65
192481,RM,65
199394,ST,65
199906,RWB,65
199906,LM,65
199906,RM,65
221666,CDM,65
221666,CM,65
231394,RM,68
231394,RB,65
238562,RM,65
188386,ST,65
208099,CB,65
210147,LB,65
224995,RB,65
189412,CM,63
189412,CDM,65
203749,CB,65
220901,GK,66
181477,CB,65
206054,RW,65
206054,LM,65
206054,RM,65
208614,CDM,61
208614,CB,65
151270,LM,65
151270,CM,64
151270,RM,65
151270,CAM,65
231910,ST,65
236518,LW,66
179687,RB,65
205288,GK,66
202985,LB,65
138729,CM,65
219625,LB,62
219625,CB,65
223721,LB,65
241129,ST,65
199658,CAM,67
199658,LM,66
199658,CM,65
202730,CB,65
214762,GK,66
215786,CM,59
215786,CDM,65
234730,RB,65
235754,LM,65
235754,LB,65
223979,LM,65
223979,CAM,65
223979,RM,65
232683,LM,58
232683,LB,65
193771,RM,65
193771,CM,62
193771,CAM,65
214508,CB,65
237548,LWB,64
237548,LB,65
199917,CDM,60
199917,CM,65
227565,CAM,58
227565,CM,62
227565,CDM,65
231405,CB,65
232429,ST,65
111085,CDM,65
53741,LM,65
205038,CB,65
214510,LB,66
214510,LM,65
169198,CM,61
169198,CDM,65
235502,ST,65
235502,RM,65
235502,CAM,65
215279,CDM,65
237551,CM,65
211952,LM,65
176368,RWB,65
176368,RB,65
143601,RM,63
143601,CAM,65
221425,CDM,44
221425,RM,65
221425,LM,65
231410,LW,65
231410,ST,61
231410,RW,65
231410,CAM,65
232946,ST,67
232946,LM,65
240114,CB,65
189171,LM,62
189171,RB,65
189171,LB,65
194035,LM,62
194035,LB,65
158196,ST,65
230132,LW,66
230132,RW,66
234740,RM,65
234740,CAM,65
234740,LM,65
236532,CDM,61
236532,CB,65
181492,CB,65
235253,CDM,64
235253,RB,65
214774,CM,65
223479,LB,63
223479,CB,65
200952,ST,63
200952,CM,60
200952,RM,67
200952,CAM,65
220152,ST,62
220152,CAM,65
220152,LW,66
229624,ST,65
139257,GK,66
205049,CB,65
221177,LM,65
221177,ST,65
232697,LB,65
232697,RB,65
235257,RB,61
235257,CB,65
208122,LB,65
213242,CDM,65
169210,RB,60
169210,CB,65
225019,ST,65
235515,CAM,64
235515,LM,65
202748,LW,66
202748,LM,65
233980,LB,65
188924,RB,65
222461,LM,66
222461,CAM,65
176383,CM,63
176383,CAM,61
176383,CDM,65
214016,CAM,64
163584,CB,64
234496,ST,64
228353,LM,63
228353,RM,63
228353,CDM,62
228353,CM,64
232193,CB,64
235521,CAM,66
235521,CM,64
188417,CDM,59
188417,LM,66
188417,RM,66
188417,CM,64
196353,LB,64
214274,GK,65
216834,CDM,61
216834,CM,64
235266,GK,65
240898,RM,64
214019,CDM,64
232963,LW,66
232963,LM,65
232963,ST,64
239875,RB,64
191235,RB,64
191235,CDM,64
191235,CB,64
212228,ST,64
221700,GK,65
180740,CB,64
229381,ST,62
229381,RM,64
199686,CM,63
199686,CDM,64
200710,GK,65
206086,LWB,65
206086,LB,64
214534,CAM,64
225542,CDM,61
225542,CM,64
232454,CB,64
234502,CM,56
234502,CB,64
177414,ST,64
218887,CB,60
218887,CDM,64
218887,CM,64
232712,CDM,64
232712,CM,64
211721,CM,58
211721,LB,63
211721,CDM,64
221705,LM,67
221705,CM,64
156681,ST,64
194569,CAM,65
194569,LM,62
194569,CM,64
221962,LW,65
221962,RM,64
233994,RB,64
223499,ST,64
211212,RB,66
211212,CAM,64
214028,ST,64
223756,CDM,63
223756,CB,64
219661,LB,64
231950,CAM,66
231950,CM,64
238862,CB,64
240654,LW,65
240654,RW,65
239119,LM,63
239119,LB,64
239119,LWB,64
177679,LM,62
177679,LWB,64
177679,LB,64
205072,CM,59
205072,CDM,64
205584,RB,59
205584,CB,64
221456,RB,61
221456,CB,64
226576,RW,67
226576,ST,64
212753,RW,64
212753,CAM,64
220433,GK,65
212242,CDM,63
212242,CM,64
230418,CM,64
230418,CDM,64
53778,ST,64
197907,ST,64
212243,RM,62
212243,RB,64
214035,GK,65
228883,CB,64
230931,LM,64
230931,RM,64
49939,CB,64
184083,RB,64
190995,LW,64
190995,LM,64
212244,LB,64
232724,CAM,64
232724,RM,64
232724,LM,64
234004,CDM,64
238868,GK,65
156437,GK,65
222485,GK,65
229653,CM,59
229653,CB,65
229653,CDM,64
193557,LM,61
193557,ST,64
208918,CB,64
221206,RB,64
193302,GK,65
207895,CB,65
207895,CDM,64
223511,LB,64
223511,RB,64
